Recursive Factorial, Time, Factorial
56000,0.000341,0
56000,0.000535,0
56000,0.000333,0
56000,0.000333,0
56000,0.000341,0
56000,0.000333,0
56000,0.000343,0
56000,0.000336,0
56000,0.000335,0

57000,0.000354,0
57000,0.000339,0
57000,0.000340,0
57000,0.000386,0
57000,0.000341,0
57000,0.000342,0
57000,0.000347,0
57000,0.000340,0
57000,0.000348,0
57000,0.000340,0
57000,0.000339,0
57000,0.000524,0
57000,0.000336,0
57000,0.000339,0
57000,0.000338,0
57000,0.000350,0
57000,0.000355,0
57000,0.000342,0
57000,0.000341,0
57000,0.000339,0
57000,0.000337,0
57000,0.000352,0
57000,0.000339,0
57000,0.000339,0
57000,0.000342,0

58000,0.000367,0
58000,0.000357,0
58000,0.000343,0
58000,0.000349,0
58000,0.000347,0
58000,0.000552,0
58000,0.000344,0
58000,0.000345,0
58000,0.000346,0
58000,0.000344,0
58000,0.000343,0
58000,0.000345,0
58000,0.000344,0
58000,0.000348,0
58000,0.000375,0
58000,0.000354,0
58000,0.000344,0
58000,0.000356,0
58000,0.000345,0
58000,0.000345,0
58000,0.000346,0
58000,0.000357,0
58000,0.000344,0
58000,0.000342,0
58000,0.000626,0

59000,0.000370,0
59000,0.000352,0
59000,0.000351,0
59000,0.000350,0
59000,0.000355,0
59000,0.000352,0
59000,0.000352,0
59000,0.000353,0
59000,0.000361,0
59000,0.000353,0
59000,0.000349,0
59000,0.000363,0
59000,0.000350,0
59000,0.000348,0
59000,0.000349,0
59000,0.000351,0
59000,0.000350,0
59000,0.000411,0
59000,0.000364,0
59000,0.000346,0
59000,0.000353,0
59000,0.000348,0
59000,0.000352,0
59000,0.000350,0
59000,0.000349,0

60000,0.000382,0
60000,0.000356,0
60000,0.000363,0
60000,0.000370,0
60000,0.000364,0
60000,0.000355,0
60000,0.000360,0
60000,0.000354,0
60000,0.000356,0
60000,0.000358,0
60000,0.000356,0
60000,0.000549,0
60000,0.000369,0
60000,0.000360,0
60000,0.000354,0
60000,0.000358,0
60000,0.000358,0
60000,0.000355,0
60000,0.000362,0
60000,0.000357,0
60000,0.000527,0
60000,0.000355,0
60000,0.000371,0
60000,0.000359,0
60000,0.000359,0

61000,0.000382,0
61000,0.000363,0
61000,0.000369,0
61000,0.000364,0
61000,0.000649,0
61000,0.000364,0
61000,0.000362,0
61000,0.000361,0
61000,0.000362,0
61000,0.000368,0
61000,0.000374,0
61000,0.000365,0
61000,0.000361,0
61000,0.000370,0
61000,0.000362,0
61000,0.000363,0
61000,0.000368,0
61000,0.000367,0
61000,0.000362,0
61000,0.000363,0
61000,0.000366,0
61000,0.000364,0
61000,0.000586,0
61000,0.000367,0
61000,0.000362,0

62000,0.000387,0
62000,0.000381,0
62000,0.000367,0
62000,0.000369,0
62000,0.000367,0
62000,0.000368,0
62000,0.000374,0
62000,0.000373,0
62000,0.000378,0
62000,0.000372,0
62000,0.000383,0
62000,0.000370,0
62000,0.000376,0
62000,0.000368,0
62000,0.000386,0
62000,0.000380,0
62000,0.000367,0
62000,0.000369,0
62000,0.000370,0
62000,0.000367,0
62000,0.000374,0
62000,0.000371,0
62000,0.000376,0
62000,0.000370,0
62000,0.000628,0

63000,0.000392,0
63000,0.000381,0
63000,0.000381,0
63000,0.000373,0
63000,0.000380,0
63000,0.000378,0
63000,0.000377,0
63000,0.000378,0
63000,0.000381,0
63000,0.000376,0
63000,0.000372,0
63000,0.000377,0
63000,0.000374,0
63000,0.000375,0
63000,0.000375,0
63000,0.000381,0
63000,0.000375,0
63000,0.000377,0
63000,0.000377,0
63000,0.000376,0
63000,0.000377,0
63000,0.000376,0
63000,0.000380,0
63000,0.000374,0
63000,0.000390,0

64000,0.000403,0
64000,0.000385,0
64000,0.000385,0
64000,0.000386,0
64000,0.000385,0
64000,0.000382,0
64000,0.000380,0
64000,0.000388,0
64000,0.000385,0
64000,0.000431,0
64000,0.000390,0
64000,0.000385,0
64000,0.000389,0
64000,0.000388,0
64000,0.000382,0
64000,0.000383,0
64000,0.000386,0
64000,0.000380,0
64000,0.000580,0
64000,0.000395,0
64000,0.000386,0
64000,0.000382,0
64000,0.000382,0
64000,0.000380,0
64000,0.000379,0

65000,0.000411,0
65000,0.000393,0
65000,0.000389,0
65000,0.000390,0
65000,0.000390,0
65000,0.000391,0
65000,0.000391,0
65000,0.000390,0
65000,0.000392,0
65000,0.000386,0
65000,0.000506,0
65000,0.000403,0
65000,0.000394,0
65000,0.000387,0
65000,0.000388,0
65000,0.000391,0
65000,0.000389,0
65000,0.000387,0
65000,0.000389,0
65000,0.000398,0
65000,0.000389,0
65000,0.000391,0
65000,0.000398,0
65000,0.000392,0
65000,0.000403,0

66000,0.000414,0
66000,0.000398,0
66000,0.000423,0
66000,0.000399,0
66000,0.000394,0
66000,0.000401,0
66000,0.000395,0
66000,0.000394,0
66000,0.000397,0
66000,0.000407,0
66000,0.000396,0
66000,0.000749,0
66000,0.000395,0
66000,0.000395,0
66000,0.000429,0
66000,0.000401,0
66000,0.000397,0
66000,0.000397,0
66000,0.000395,0
66000,0.000405,0
66000,0.000394,0
66000,0.000394,0
66000,0.000394,0
66000,0.000397,0
66000,0.000568,0

67000,0.000422,0
67000,0.000403,0
67000,0.000421,0
67000,0.000404,0
67000,0.000402,0
67000,0.000406,0
67000,0.000416,0
67000,0.000400,0
67000,0.000405,0
67000,0.000404,0
67000,0.000440,0
67000,0.000414,0
67000,0.000405,0
67000,0.000401,0
67000,0.000400,0
67000,0.000402,0
67000,0.000402,0
67000,0.000407,0
67000,0.000405,0
67000,0.000411,0
67000,0.000405,0
67000,0.000403,0
67000,0.000404,0
67000,0.000402,0
67000,0.000408,0

68000,0.000434,0
68000,0.000408,0
68000,0.000655,0
68000,0.000405,0
68000,0.000405,0
68000,0.000411,0
68000,0.000405,0
68000,0.000406,0
68000,0.000408,0
68000,0.000409,0
68000,0.000737,0
68000,0.000416,0
68000,0.000411,0
68000,0.000420,0
68000,0.000416,0
68000,0.000406,0
68000,0.000408,0
68000,0.000407,0
68000,0.000417,0
68000,0.000407,0
68000,0.000405,0
68000,0.000418,0
68000,0.000410,0
68000,0.000408,0
68000,0.000408,0

69000,0.000432,0
69000,0.000423,0
69000,0.000413,0
69000,0.000414,0
69000,0.000414,0
69000,0.000417,0
69000,0.000416,0
69000,0.000413,0
69000,0.000417,0
69000,0.000692,0
69000,0.000414,0
69000,0.000417,0
69000,0.000413,0
69000,0.000416,0
69000,0.000414,0
69000,0.000416,0
69000,0.000417,0
69000,0.000422,0
69000,0.000415,0
69000,0.000425,0
69000,0.000419,0
69000,0.000422,0
69000,0.000412,0
69000,0.000413,0
69000,0.000415,0

70000,0.000449,0
70000,0.000424,0
70000,0.000867,0
70000,0.000420,0
70000,0.000423,0
70000,0.000426,0
70000,0.000422,0
70000,0.000697,0
70000,0.000436,0
70000,0.000423,0
70000,0.000426,0
70000,0.000420,0
70000,0.000419,0
70000,0.000421,0
70000,0.000421,0
70000,0.000429,0
70000,0.000423,0
70000,0.000423,0
70000,0.000422,0
70000,0.000426,0
70000,0.000419,0
70000,0.000419,0
70000,0.000423,0
70000,0.000430,0
70000,0.000418,0

71000,0.000450,0
71000,0.000430,0
71000,0.000438,0
71000,0.000432,0
71000,0.000428,0
71000,0.000433,0
71000,0.000437,0
71000,0.000430,0
71000,0.000428,0
71000,0.000427,0
71000,0.000431,0
71000,0.000428,0
71000,0.000430,0
71000,0.000427,0
71000,0.000440,0
71000,0.000430,0
71000,0.000430,0
71000,0.000430,0
71000,0.000428,0
71000,0.000775,0
71000,0.000431,0
71000,0.000441,0
71000,0.000428,0
71000,0.000793,0
71000,0.000427,0

72000,0.000479,0
72000,0.000435,0
72000,0.000436,0
72000,0.000791,0
72000,0.000448,0
72000,0.000433,0
72000,0.000442,0
72000,0.000440,0
72000,0.000437,0
72000,0.000434,0
72000,0.000659,0
72000,0.000437,0
72000,0.000432,0
72000,0.000432,0
72000,0.000436,0
72000,0.000434,0
72000,0.000438,0
72000,0.000434,0
72000,0.000446,0
72000,0.000434,0
72000,0.000432,0
72000,0.000438,0
72000,0.000432,0
72000,0.000439,0
72000,0.000449,0

73000,0.000519,0
73000,0.000445,0
73000,0.000442,0
73000,0.000438,0
73000,0.000442,0
73000,0.000442,0
73000,0.000441,0
73000,0.000442,0
73000,0.000733,0
73000,0.000441,0
73000,0.000443,0
73000,0.000438,0
73000,0.000446,0
73000,0.000444,0
73000,0.000441,0
73000,0.000543,0
73000,0.000443,0
73000,0.000441,0
73000,0.000439,0
73000,0.000443,0
73000,0.000441,0
73000,0.000441,0
73000,0.000445,0
73000,0.000451,0
73000,0.000442,0

74000,0.000470,0
74000,0.000460,0
74000,0.000448,0
74000,0.000451,0
74000,0.000451,0
74000,0.000448,0
74000,0.000452,0
74000,0.000449,0
74000,0.000452,0
74000,0.000465,0
74000,0.000452,0
74000,0.000447,0
74000,0.000449,0
74000,0.000692,0
74000,0.000444,0
74000,0.000449,0
74000,0.000448,0
74000,0.000465,0
74000,0.000448,0
74000,0.000452,0
74000,0.000513,0
74000,0.000455,0
74000,0.000449,0
74000,0.000448,0
74000,0.000448,0

75000,0.000473,0
75000,0.000457,0
75000,0.000454,0
75000,0.000467,0
75000,0.000456,0
75000,0.000453,0
75000,0.000453,0
75000,0.000460,0
75000,0.000456,0
75000,0.000458,0
75000,0.000532,0
75000,0.000462,0
75000,0.000455,0
75000,0.000459,0
75000,0.000454,0
75000,0.000459,0
75000,0.000457,0
75000,0.000453,0
75000,0.000468,0
75000,0.000457,0
75000,0.000455,0
75000,0.000457,0
75000,0.000461,0
75000,0.000455,0
75000,0.000455,0

76000,0.000647,0
76000,0.000464,0
76000,0.000470,0
76000,0.000462,0
76000,0.000466,0
76000,0.000465,0
76000,0.000465,0
76000,0.000463,0
76000,0.000467,0
76000,0.000461,0
76000,0.000466,0
76000,0.000463,0
76000,0.000463,0
76000,0.000464,0
76000,0.000466,0
76000,0.000472,0
76000,0.000468,0
76000,0.000464,0
76000,0.000464,0
76000,0.000463,0
76000,0.000462,0
76000,0.000459,0
76000,0.000501,0
76000,0.000475,0
76000,0.000463,0

77000,0.000497,0
77000,0.000468,0
77000,0.000535,0
77000,0.000478,0
77000,0.000501,0
77000,0.000473,0
77000,0.000472,0
77000,0.000469,0
77000,0.000470,0
77000,0.000470,0
77000,0.000471,0
77000,0.000474,0
77000,0.000482,0
77000,0.000471,0
77000,0.000470,0
77000,0.000471,0
77000,0.000472,0
77000,0.000470,0
77000,0.000474,0
77000,0.000829,0
77000,0.000474,0
77000,0.000474,0
77000,0.000468,0
77000,0.000471,0
77000,0.000474,0

78000,0.000495,0
78000,0.000490,0
78000,0.000478,0
78000,0.000481,0
78000,0.000478,0
78000,0.000477,0
78000,0.000487,0
78000,0.000480,0
78000,0.000487,0
78000,0.000478,0
78000,0.000477,0
78000,0.000477,0
78000,0.000489,0
78000,0.000477,0
78000,0.000478,0
78000,0.000502,0
78000,0.000488,0
78000,0.000482,0
78000,0.000475,0
78000,0.000485,0
78000,0.000480,0
78000,0.000478,0
78000,0.000806,0
78000,0.000475,0
78000,0.000475,0

79000,0.000503,0
79000,0.000486,0
79000,0.000486,0
79000,0.000484,0
79000,0.000494,0
79000,0.000481,0
79000,0.000482,0
79000,0.000480,0
79000,0.000484,0
79000,0.000497,0
79000,0.000488,0
79000,0.000492,0
79000,0.000486,0
79000,0.000482,0
79000,0.000482,0
79000,0.000482,0
79000,0.000482,0
79000,0.000492,0
79000,0.000492,0
79000,0.000485,0
79000,0.000482,0
79000,0.000483,0
79000,0.000483,0
79000,0.000483,0
79000,0.000482,0

80000,0.000520,0
80000,0.000492,0
80000,0.000492,0
80000,0.000495,0
80000,0.000488,0
80000,0.000490,0
80000,0.000493,0
80000,0.000902,0
80000,0.000487,0
80000,0.000491,0
80000,0.000489,0
80000,0.000487,0
80000,0.000492,0
80000,0.000597,0
80000,0.000492,0
80000,0.000490,0
80000,0.000492,0
80000,0.000492,0
80000,0.000495,0
80000,0.000490,0
80000,0.000712,0
80000,0.000490,0
80000,0.000491,0
80000,0.000491,0
80000,0.000505,0

81000,0.000518,0
81000,0.000499,0
81000,0.000506,0
81000,0.000498,0
81000,0.000502,0
81000,0.000496,0
81000,0.000494,0
81000,0.000493,0
81000,0.000497,0
81000,0.000507,0
81000,0.000498,0
81000,0.000506,0
81000,0.000534,0
81000,0.000501,0
81000,0.000512,0
81000,0.000499,0
81000,0.000508,0
81000,0.000502,0
81000,0.000496,0
81000,0.000495,0
81000,0.000497,0
81000,0.000497,0
81000,0.000493,0
81000,0.000495,0
81000,0.000495,0

82000,0.000523,0
82000,0.000501,0
82000,0.000510,0
82000,0.000509,0
82000,0.000630,0
82000,0.000504,0
82000,0.000507,0
82000,0.000502,0
82000,0.000507,0
82000,0.000507,0
82000,0.000505,0
82000,0.000929,0
82000,0.000505,0
82000,0.000508,0
82000,0.000507,0
82000,0.000515,0
82000,0.000523,0
82000,0.000846,0
82000,0.000510,0
82000,0.000509,0
82000,0.000506,0
82000,0.000505,0
82000,0.000508,0
82000,0.000581,0
82000,0.000511,0

83000,0.000536,0
83000,0.000514,0
83000,0.000513,0
83000,0.000513,0
83000,0.000510,0
83000,0.000524,0
83000,0.000514,0
83000,0.000517,0
83000,0.000516,0
83000,0.000513,0
83000,0.000518,0
83000,0.000520,0
83000,0.000525,0
83000,0.000519,0
83000,0.000514,0
83000,0.000515,0
83000,0.000519,0
83000,0.000521,0
83000,0.000605,0
83000,0.000517,0
83000,0.000514,0
83000,0.000517,0
83000,0.000515,0
83000,0.000514,0
83000,0.000513,0

84000,0.000548,0
84000,0.000525,0
84000,0.000527,0
84000,0.000525,0
84000,0.000525,0
84000,0.000524,0
84000,0.000531,0
84000,0.000527,0
84000,0.000525,0
84000,0.000522,0
84000,0.000519,0
84000,0.000531,0
84000,0.000525,0
84000,0.000822,0
84000,0.000525,0
84000,0.000530,0
84000,0.000523,0
84000,0.000525,0
84000,0.000532,0
84000,0.000725,0
84000,0.000522,0
84000,0.000524,0
84000,0.000520,0
84000,0.000520,0
84000,0.000519,0

85000,0.000555,0
85000,0.000531,0
85000,0.000532,0
85000,0.000532,0
85000,0.000532,0
85000,0.000529,0
85000,0.000533,0
85000,0.000962,0
85000,0.000531,0
85000,0.000532,0
85000,0.000531,0
85000,0.000550,0
85000,0.000526,0
85000,0.000550,0
85000,0.000534,0
85000,0.000530,0
85000,0.000531,0
85000,0.000532,0
85000,0.000529,0
85000,0.000656,0
85000,0.000543,0
85000,0.000530,0
85000,0.000537,0
85000,0.000535,0
85000,0.000531,0

86000,0.000565,0
86000,0.000546,0
86000,0.000537,0
86000,0.000537,0
86000,0.000547,0
86000,0.000537,0
86000,0.000538,0
86000,0.001022,0
86000,0.000545,0
86000,0.000536,0
86000,0.000538,0
86000,0.000539,0
86000,0.000536,0
86000,0.000552,0
86000,0.000535,0
86000,0.000537,0
86000,0.000537,0
86000,0.000534,0
86000,0.000538,0
86000,0.000882,0
86000,0.000536,0
86000,0.000538,0
86000,0.000537,0
86000,0.000536,0
86000,0.000545,0

87000,0.000575,0
87000,0.000545,0
87000,0.000545,0
87000,0.000545,0
87000,0.000556,0
87000,0.000544,0
87000,0.000692,0
87000,0.000545,0
87000,0.000545,0
87000,0.000548,0
87000,0.000555,0
87000,0.000546,0
87000,0.000541,0
87000,0.000556,0
87000,0.000546,0
87000,0.000553,0
87000,0.000546,0
87000,0.000551,0
87000,0.000556,0
87000,0.000563,0
87000,0.000546,0
87000,0.000550,0
87000,0.000562,0
87000,0.000545,0
87000,0.000544,0

88000,0.000679,0
88000,0.000553,0
88000,0.000553,0
88000,0.000552,0
88000,0.000550,0
88000,0.000550,0
88000,0.000918,0
88000,0.000556,0
88000,0.000547,0
88000,0.000550,0
88000,0.000551,0
88000,0.000553,0
88000,0.000834,0
88000,0.000554,0
88000,0.000552,0
88000,0.000549,0
88000,0.000550,0
88000,0.000553,0
88000,0.000567,0
88000,0.000551,0
88000,0.000550,0
88000,0.000556,0
88000,0.000549,0
88000,0.000552,0
88000,0.001026,0

89000,0.000576,0
89000,0.000561,0
89000,0.000567,0
89000,0.000558,0
89000,0.000630,0
89000,0.000559,0
89000,0.000560,0
89000,0.000557,0
89000,0.000558,0
89000,0.000555,0
89000,0.000555,0
89000,0.000564,0
89000,0.000561,0
89000,0.000562,0
89000,0.000559,0
89000,0.000558,0
89000,0.000558,0
89000,0.000588,0
89000,0.000566,0
89000,0.000558,0
89000,0.000573,0
89000,0.000568,0
89000,0.000556,0
89000,0.000567,0
89000,0.000570,0

90000,0.000595,0
90000,0.000575,0
90000,0.000574,0
90000,0.000564,0
90000,0.000583,0
90000,0.000573,0
90000,0.000565,0
90000,0.000571,0
90000,0.000567,0
90000,0.000568,0
90000,0.000924,0
90000,0.000564,0
90000,0.000566,0
90000,0.000573,0
90000,0.000576,0
90000,0.000564,0
90000,0.000597,0
90000,0.000568,0
90000,0.000568,0
90000,0.000574,0
90000,0.000566,0
90000,0.000569,0
90000,0.000581,0
90000,0.000575,0
90000,0.000563,0

91000,0.000590,0
91000,0.000575,0
91000,0.000573,0
91000,0.000584,0
91000,0.000571,0
91000,0.000574,0
91000,0.000570,0
91000,0.000574,0
91000,0.000574,0
91000,0.000583,0
91000,0.000581,0
91000,0.000574,0
91000,0.000579,0
91000,0.000569,0
91000,0.000574,0
91000,0.000587,0
91000,0.000579,0
91000,0.000580,0
91000,0.000575,0
91000,0.000569,0
91000,0.000573,0
91000,0.000589,0
91000,0.000574,0
91000,0.000574,0
91000,0.000573,0

92000,0.000600,0
92000,0.000579,0
92000,0.000599,0
92000,0.000585,0
92000,0.000580,0
92000,0.000585,0
92000,0.000576,0
92000,0.000588,0
92000,0.000598,0
92000,0.000584,0
92000,0.000580,0
92000,0.000581,0
92000,0.000579,0
92000,0.000580,0
92000,0.000593,0
92000,0.000582,0
92000,0.000582,0
92000,0.000582,0
92000,0.000582,0
92000,0.000578,0
92000,0.000593,0
92000,0.000589,0
92000,0.000583,0
92000,0.000577,0
92000,0.000581,0

93000,0.000605,0
93000,0.000601,0
93000,0.000587,0
93000,0.000587,0
93000,0.000587,0
93000,0.000586,0
93000,0.000585,0
93000,0.000602,0
93000,0.000588,0
93000,0.000585,0
93000,0.000589,0
93000,0.000585,0
93000,0.000589,0
93000,0.000609,0
93000,0.000599,0
93000,0.000599,0
93000,0.000591,0
93000,0.000591,0
93000,0.000632,0
93000,0.000594,0
93000,0.000586,0
93000,0.000590,0
93000,0.000589,0
93000,0.000595,0
93000,0.000835,0

94000,0.000619,0
94000,0.000597,0
94000,0.000596,0
94000,0.000594,0
94000,0.000598,0
94000,0.000609,0
94000,0.000597,0
94000,0.000598,0
94000,0.000597,0
94000,0.000594,0
94000,0.000595,0
94000,0.000595,0
94000,0.000610,0
94000,0.000595,0
94000,0.000597,0
94000,0.000598,0
94000,0.000665,0
94000,0.000600,0
94000,0.000605,0
94000,0.000595,0
94000,0.000595,0
94000,0.000593,0
94000,0.000911,0
94000,0.000592,0
94000,0.000597,0

95000,0.000623,0
95000,0.000610,0
95000,0.000619,0
95000,0.000600,0
95000,0.000616,0
95000,0.000615,0
95000,0.000600,0
95000,0.000601,0
95000,0.000873,0
95000,0.000607,0
95000,0.000605,0
95000,0.000607,0
95000,0.000606,0
95000,0.000604,0
95000,0.000616,0
95000,0.000607,0
95000,0.000600,0
95000,0.000605,0
95000,0.000602,0
95000,0.000690,0
95000,0.000603,0
95000,0.000602,0
95000,0.000600,0
95000,0.000605,0
95000,0.000606,0

96000,0.001167,0
96000,0.000612,0
96000,0.000613,0
96000,0.000610,0
96000,0.000610,0
96000,0.000625,0
96000,0.000615,0
96000,0.000621,0
96000,0.000609,0
96000,0.000609,0
96000,0.000611,0
96000,0.000624,0
96000,0.000611,0
96000,0.000615,0
96000,0.000610,0
96000,0.000613,0
96000,0.000701,0
96000,0.000614,0
96000,0.000611,0
96000,0.000612,0
96000,0.000609,0
96000,0.000608,0
96000,0.001118,0
96000,0.000615,0
96000,0.000614,0

97000,0.000634,0
97000,0.000627,0
97000,0.000633,0
97000,0.000623,0
97000,0.000623,0
97000,0.000617,0
97000,0.000617,0
97000,0.000615,0
97000,0.000625,0
97000,0.000616,0
97000,0.000615,0
97000,0.000618,0
97000,0.000645,0
97000,0.001004,0
97000,0.000615,0
97000,0.000626,0
97000,0.000617,0
97000,0.000615,0
97000,0.000919,0
97000,0.000623,0
97000,0.000617,0
97000,0.000614,0
97000,0.000619,0
97000,0.000614,0
97000,0.000620,0

98000,0.000660,0
98000,0.000632,0
98000,0.000622,0
98000,0.000627,0
98000,0.000640,0
98000,0.000625,0
98000,0.000622,0
98000,0.000624,0
98000,0.000621,0
98000,0.000624,0
98000,0.000627,0
98000,0.000629,0
98000,0.000626,0
98000,0.000624,0
98000,0.000624,0
98000,0.000954,0
98000,0.000629,0
98000,0.000628,0
98000,0.000622,0
98000,0.000618,0
98000,0.000770,0
98000,0.000623,0
98000,0.000636,0
98000,0.000631,0
98000,0.000625,0

99000,0.000660,0
99000,0.000652,0
99000,0.000636,0
99000,0.000639,0
99000,0.000635,0
99000,0.000633,0
99000,0.001028,0
99000,0.000629,0
99000,0.000639,0
99000,0.000630,0
99000,0.000637,0
99000,0.001056,0
99000,0.000648,0
99000,0.000635,0
99000,0.001130,0
99000,0.000767,0
99000,0.000642,0
99000,0.000637,0
99000,0.000639,0
99000,0.000637,0
99000,0.000635,0
99000,0.000661,0
99000,0.000641,0
99000,0.000633,0
99000,0.000630,0

100000,0.000657,0
100000,0.001073,0
100000,0.000639,0
100000,0.000640,0
100000,0.000638,0
100000,0.000640,0
100000,0.001170,0
100000,0.000642,0
100000,0.000640,0
100000,0.000639,0
100000,0.000640,0
100000,0.000653,0
100000,0.000640,0
100000,0.000655,0
100000,0.000646,0
100000,0.000637,0
100000,0.000931,0
100000,0.000639,0
100000,0.000643,0
100000,0.000640,0
100000,0.000639,0
100000,0.000813,0
100000,0.000638,0
100000,0.000639,0
100000,0.000640,0

101000,0.000667,0
101000,0.000650,0
101000,0.000651,0
101000,0.000649,0
101000,0.000646,0
101000,0.000645,0
101000,0.000643,0
101000,0.000661,0
101000,0.000651,0
101000,0.000646,0
101000,0.000647,0
101000,0.000645,0
101000,0.000818,0
101000,0.000649,0
101000,0.000646,0
101000,0.000649,0
101000,0.000655,0
101000,0.000643,0
101000,0.000649,0
101000,0.000647,0
101000,0.000647,0
101000,0.000644,0
101000,0.000652,0
101000,0.000661,0
101000,0.000651,0

102000,0.000674,0
102000,0.000661,0
102000,0.000655,0
102000,0.000923,0
102000,0.000652,0
102000,0.000684,0
102000,0.000729,0
102000,0.000662,0
102000,0.001080,0
102000,0.000659,0
102000,0.000658,0
102000,0.000657,0
102000,0.000652,0
102000,0.000664,0
102000,0.000653,0
102000,0.000659,0
102000,0.000661,0
102000,0.000673,0
102000,0.000951,0
102000,0.000652,0
102000,0.000678,0
102000,0.000655,0
102000,0.000653,0
102000,0.001006,0
102000,0.000657,0

103000,0.000683,0
103000,0.000675,0
103000,0.000666,0
103000,0.000679,0
103000,0.000673,0
103000,0.000660,0
103000,0.000665,0
103000,0.000665,0
103000,0.000965,0
103000,0.000658,0
103000,0.000661,0
103000,0.000662,0
103000,0.000660,0
103000,0.001045,0
103000,0.000658,0
103000,0.000663,0
103000,0.000663,0
103000,0.000665,0
103000,0.000673,0
103000,0.000661,0
103000,0.000661,0
103000,0.000668,0
103000,0.000669,0
103000,0.000932,0
103000,0.000671,0

104000,0.000730,0
104000,0.000671,0
104000,0.000670,0
104000,0.001192,0
104000,0.000670,0
104000,0.000676,0
104000,0.000678,0
104000,0.000682,0
104000,0.000670,0
104000,0.000676,0
104000,0.000666,0
104000,0.000670,0
104000,0.000669,0
104000,0.000684,0
104000,0.000674,0
104000,0.000671,0
104000,0.000716,0
104000,0.000681,0
104000,0.000683,0
104000,0.000672,0
104000,0.000672,0
104000,0.000671,0
104000,0.000677,0
104000,0.000968,0
104000,0.000669,0

105000,0.000700,0
105000,0.000681,0
105000,0.000676,0
105000,0.000689,0
105000,0.000681,0
105000,0.000676,0
105000,0.000681,0
105000,0.000680,0
105000,0.001036,0
105000,0.000672,0
105000,0.000679,0
105000,0.000681,0
105000,0.000680,0
105000,0.000694,0
105000,0.000674,0
105000,0.000684,0
105000,0.000802,0
105000,0.000790,0
105000,0.000810,0
105000,0.000792,0
105000,0.000791,0
105000,0.000787,0
105000,0.000804,0
105000,0.000789,0
105000,0.000790,0

106000,0.000828,0
106000,0.001167,0
106000,0.000801,0
106000,0.000799,0
106000,0.000843,0
106000,0.001048,0
106000,0.000687,0
106000,0.000686,0
106000,0.000685,0
106000,0.000684,0
106000,0.000704,0
106000,0.000686,0
106000,0.000694,0
106000,0.000682,0
106000,0.000683,0
106000,0.001251,0
106000,0.000683,0
106000,0.000722,0
106000,0.000694,0
106000,0.000796,0
106000,0.000689,0
106000,0.000690,0
106000,0.000687,0
106000,0.000686,0
106000,0.000844,0

107000,0.000721,0
107000,0.000695,0
107000,0.000690,0
107000,0.000691,0
107000,0.001070,0
107000,0.000777,0
107000,0.000700,0
107000,0.000692,0
107000,0.000694,0
107000,0.000708,0
107000,0.000693,0
107000,0.000719,0
107000,0.000759,0
107000,0.000707,0
107000,0.000712,0
107000,0.000692,0
107000,0.000692,0
107000,0.000692,0
107000,0.000703,0
107000,0.000727,0
107000,0.000700,0
107000,0.000696,0
107000,0.000691,0
107000,0.000700,0
107000,0.000706,0

108000,0.000766,0
108000,0.000943,0
108000,0.000828,0
108000,0.001231,0
108000,0.000700,0
108000,0.000698,0
108000,0.000700,0
108000,0.000765,0
108000,0.000748,0
108000,0.000703,0
108000,0.000704,0
108000,0.000706,0
108000,0.000860,0
108000,0.000704,0
108000,0.000703,0
108000,0.000702,0
108000,0.000701,0
108000,0.001039,0
108000,0.000699,0
108000,0.000708,0
108000,0.000699,0
108000,0.000699,0
108000,0.000725,0
108000,0.000707,0
108000,0.000701,0

109000,0.000728,0
109000,0.000712,0
109000,0.000724,0
109000,0.000710,0
109000,0.000707,0
109000,0.000708,0
109000,0.000707,0
109000,0.000722,0
109000,0.000712,0
109000,0.000706,0
109000,0.000736,0
109000,0.000712,0
109000,0.000724,0
109000,0.000716,0
109000,0.000704,0
109000,0.000708,0
109000,0.000707,0
109000,0.000724,0
109000,0.000710,0
109000,0.000706,0
109000,0.000707,0
109000,0.000711,0
109000,0.000721,0
109000,0.000708,0
109000,0.000706,0

110000,0.000742,0
110000,0.000717,0
110000,0.000720,0
110000,0.000717,0
110000,0.000716,0
110000,0.000720,0
110000,0.000802,0
110000,0.000721,0
110000,0.000725,0
110000,0.000713,0
110000,0.000715,0
110000,0.000988,0
110000,0.000720,0
110000,0.000715,0
110000,0.000716,0
110000,0.000727,0
110000,0.000738,0
110000,0.000716,0
110000,0.000722,0
110000,0.000717,0
110000,0.000717,0
110000,0.000733,0
110000,0.000718,0
110000,0.000715,0
110000,0.000712,0

111000,0.000750,0
111000,0.000741,0
111000,0.000724,0
111000,0.000723,0
111000,0.000724,0
111000,0.000721,0
111000,0.000724,0
111000,0.000724,0
111000,0.000724,0
111000,0.000726,0
111000,0.000834,0
111000,0.000729,0
111000,0.000726,0
111000,0.000726,0
111000,0.000720,0
111000,0.001128,0
111000,0.000722,0
111000,0.000723,0
111000,0.000722,0
111000,0.000725,0
111000,0.000738,0
111000,0.000734,0
111000,0.000726,0
111000,0.000732,0
111000,0.000764,0

112000,0.000762,0
112000,0.000733,0
112000,0.000735,0
112000,0.000734,0
112000,0.001131,0
112000,0.000729,0
112000,0.000731,0
112000,0.000736,0
